SD,SGG,Last Name,Population
서울특별시,동대문구,변(卞),459
서울특별시,동대문구,변(邊),518
서울특별시,동대문구,복(卜),97
서울특별시,동대문구,봉(奉),104
서울특별시,동대문구,부(夫),52
서울특별시,동대문구,빈(賓),20
서울특별시,동대문구,사(史),80
서울특별시,동대문구,사공(司空),10
서울특별시,동대문구,상(尙),17
서울특별시,동대문구,서(徐),4964
서울특별시,동대문구,서문(西門),8
서울특별시,동대문구,석(昔),89
서울특별시,동대문구,석(石),334
서울특별시,동대문구,선(宣),372
서울특별시,동대문구,선우(鮮于),23
서울특별시,동대문구,설(?),29
서울특별시,동대문구,설(薛),264
서울특별시,동대문구,성(成),1232
서울특별시,동대문구,소(蘇),386
서울특별시,동대문구,소(邵),7
서울특별시,동대문구,손(孫),2879
서울특별시,동대문구,송(宋),4788
서울특별시,동대문구,승(承),19
서울특별시,동대문구,시(施),6
서울특별시,동대문구,시(柴),12
서울특별시,동대문구,신(愼),393
서울특별시,동대문구,신(申),5609
서울특별시,동대문구,신(辛),1390
서울특별시,동대문구,심(沈),1883
서울특별시,동대문구,안(安),4848
서울특별시,동대문구,양(梁),3347
서울특별시,동대문구,양(楊),579
서울특별시,동대문구,어(魚),158
서울특별시,동대문구,엄(嚴),1034
서울특별시,동대문구,여(余),124
서울특별시,동대문구,여(呂),384
서울특별시,동대문구,연(延),285
서울특별시,동대문구,염(廉),452
서울특별시,동대문구,예(芮),44
서울특별시,동대문구,오(吳),5456
서울특별시,동대문구,옥(玉),143
서울특별시,동대문구,온(溫),50
서울특별시,동대문구,왕(王),212
서울특별시,동대문구,용(龍),135
서울특별시,동대문구,우(禹),1419
서울특별시,동대문구,원(元),1063
서울특별시,동대문구,위(魏),258
서울특별시,동대문구,유(兪),1212
서울특별시,동대문구,유(劉),2151
서울특별시,동대문구,유(庾),113
서울특별시,동대문구,유(柳),3904
서울특별시,동대문구,육(陸),175
서울특별시,동대문구,윤(尹),7403
서울특별시,동대문구,은(殷),136
서울특별시,동대문구,음(陰),51
서울특별시,동대문구,이(李),51694
서울특별시,동대문구,인(印),201
서울특별시,동대문구,임(任),1547
서울특별시,동대문구,임(林),6013
서울특별시,동대문구,장(張),6981
서울특별시,동대문구,장(章),39
서울특별시,동대문구,장(蔣),88
서울특별시,동대문구,전(全),3824
서울특별시,동대문구,전(田),1239
서울특별시,동대문구,전(錢),27
서울특별시,동대문구,정(丁),1718
서울특별시,동대문구,정(程),106
서울특별시,동대문구,정(鄭),14853
서울특별시,동대문구,제(諸),111
서울특별시,동대문구,제갈(諸葛),32
서울특별시,동대문구,조(曺),2849
서울특별시,동대문구,조(趙),7864
서울특별시,동대문구,좌(左),20
서울특별시,동대문구,주(周),238
서울특별시,동대문구,주(朱),1457
서울특별시,동대문구,지(智),67
서울특별시,동대문구,지(池),1136
서울특별시,동대문구,진(晋),55
서울특별시,동대문구,진(秦),103
서울특별시,동대문구,진(陣),9
서울특별시,동대문구,진(陳),1082
서울특별시,동대문구,차(車),1220
서울특별시,동대문구,채(蔡),996
서울특별시,동대문구,천(千),772
서울특별시,동대문구,최(催),34
서울특별시,동대문구,최(崔),16511
서울특별시,동대문구,추(秋),352
서울특별시,동대문구,탁(卓),147
서울특별시,동대문구,태(太),47
서울특별시,동대문구,팽(彭),14
서울특별시,동대문구,편(片),159
서울특별시,동대문구,표(表),194
서울특별시,동대문구,피(皮),35
서울특별시,동대문구,하(夏),12
서울특별시,동대문구,하(河),1289
서울특별시,동대문구,한(韓),6077
서울특별시,동대문구,함(咸),660
서울특별시,동대문구,허(許),2228
서울특별시,동대문구,현(玄),530
서울특별시,동대문구,형(邢),58
서울특별시,동대문구,호(扈),36
서울특별시,동대문구,호(胡),15
서울특별시,동대문구,홍(洪),4396
서울특별시,동대문구,황(黃),4948
서울특별시,동대문구,황보(皇甫),57
서울특별시,중랑구,가(賈),56
서울특별시,중랑구,간(簡),21
서울특별시,중랑구,갈(葛),9
서울특별시,중랑구,감(甘),26
서울특별시,중랑구,강(姜),8600
서울특별시,중랑구,강(康),598
서울특별시,중랑구,견(甄),9
서울특별시,중랑구,경(慶),144
서울특별시,중랑구,경(景),29
서울특별시,중랑구,계(桂),58
서울특별시,중랑구,고(高),3724
서울특별시,중랑구,공(孔),626
서울특별시,중랑구,곽(郭),1558
서울특별시,중랑구,구(丘),150
서울특별시,중랑구,구(具),1399
서울특별시,중랑구,국(鞠),181
서울특별시,중랑구,권(權),5364
서울특별시,중랑구,금(琴),202
서울특별시,중랑구,기(奇),220
서울특별시,중랑구,기타,974
서울특별시,중랑구,길(吉),423
서울특별시,중랑구,김(金),84790
서울특별시,중랑구,나(羅),1382
서울특별시,중랑구,남(南),2105
서울특별시,중랑구,남궁(南宮),216
서울특별시,중랑구,노(盧),1979
서울특별시,중랑구,노(魯),496
서울특별시,중랑구,단(段),16
서울특별시,중랑구,당(唐),8
서울특별시,중랑구,도(都),360
서울특별시,중랑구,도(陶),10
서울특별시,중랑구,동(董),63
서울특별시,중랑구,두(杜),30
서울특별시,중랑구,라(羅),240
서울특별시,중랑구,류(柳),950
서울특별시,중랑구,마(馬),320
서울특별시,중랑구,맹(孟),196
서울특별시,중랑구,명(明),200
서울특별시,중랑구,모(牟),158
서울특별시,중랑구,목(睦),72
서울특별시,중랑구,문(文),3590
서울특별시,중랑구,민(閔),1604
서울특별시,중랑구,박(朴),33041
서울특별시,중랑구,반(潘),245
서울특별시,중랑구,방(房),296
서울특별시,중랑구,방(方),821
서울특별시,중랑구,배(裵),2711
서울특별시,중랑구,백(白),3172
서울특별시,중랑구,범(范),35
서울특별시,중랑구,변(卞),516
서울특별시,중랑구,변(邊),622
서울특별시,중랑구,복(卜),78
서울특별시,중랑구,봉(奉),139
서울특별시,중랑구,부(夫),37
서울특별시,중랑구,빈(賓),27
서울특별시,중랑구,사(史),70
서울특별시,중랑구,사공(司空),18
서울특별시,중랑구,상(尙),23
서울특별시,중랑구,서(徐),5829
서울특별시,중랑구,서문(西門),14
서울특별시,중랑구,석(昔),87
서울특별시,중랑구,석(石),414
서울특별시,중랑구,선(宣),364
서울특별시,중랑구,선우(鮮于),27
서울특별시,중랑구,설(?),32
서울특별시,중랑구,설(薛),304
서울특별시,중랑구,성(成),1483
서울특별시,중랑구,소(蘇),390
서울특별시,중랑구,소(邵),15
서울특별시,중랑구,손(孫),3361
서울특별시,중랑구,송(宋),5619
서울특별시,중랑구,승(承),28
서울특별시,중랑구,시(施),7
서울특별시,중랑구,시(柴),15
서울특별시,중랑구,신(愼),372
서울특별시,중랑구,신(申),6390
서울특별시,중랑구,신(辛),1541
서울특별시,중랑구,심(沈),2233
서울특별시,중랑구,안(安),6080
서울특별시,중랑구,양(梁),3801
서울특별시,중랑구,양(楊),590
서울특별시,중랑구,어(魚),153
서울특별시,중랑구,엄(嚴),1222
서울특별시,중랑구,여(余),109
서울특별시,중랑구,여(呂),366
서울특별시,중랑구,연(延),350
서울특별시,중랑구,염(廉),567
서울특별시,중랑구,예(芮),98
서울특별시,중랑구,오(吳),5938
서울특별시,중랑구,옥(玉),82
서울특별시,중랑구,온(溫),45
서울특별시,중랑구,왕(王),255
서울특별시,중랑구,용(龍),208
서울특별시,중랑구,우(禹),1526
서울특별시,중랑구,원(元),1459
서울특별시,중랑구,위(魏),348
서울특별시,중랑구,유(兪),1413
서울특별시,중랑구,유(劉),2557
서울특별시,중랑구,유(庾),131
서울특별시,중랑구,유(柳),4552
서울특별시,중랑구,육(陸),163
서울특별시,중랑구,윤(尹),8358
서울특별시,중랑구,은(殷),118
서울특별시,중랑구,음(陰),40
서울특별시,중랑구,이(李),58971
서울특별시,중랑구,인(印),195
서울특별시,중랑구,임(任),1768
서울특별시,중랑구,임(林),7099
서울특별시,중랑구,장(張),7929
서울특별시,중랑구,장(章),15
서울특별시,중랑구,장(蔣),77
서울특별시,중랑구,전(全),4526
서울특별시,중랑구,전(田),1385
서울특별시,중랑구,전(錢),53
서울특별시,중랑구,정(丁),2116
서울특별시,중랑구,정(程),63
서울특별시,중랑구,정(鄭),16201
서울특별시,중랑구,제(諸),80
서울특별시,중랑구,제갈(諸葛),24
서울특별시,중랑구,조(曺),3117
서울특별시,중랑구,조(趙),8743
서울특별시,중랑구,좌(左),10
서울특별시,중랑구,주(周),235
서울특별시,중랑구,주(朱),1569
서울특별시,중랑구,지(智),86
서울특별시,중랑구,지(池),1516
서울특별시,중랑구,진(晋),59
서울특별시,중랑구,진(秦),166
서울특별시,중랑구,진(陣),20
서울특별시,중랑구,진(陳),1138
서울특별시,중랑구,차(車),1409
서울특별시,중랑구,채(蔡),1093
서울특별시,중랑구,천(千),814
서울특별시,중랑구,최(催),54
서울특별시,중랑구,최(崔),19069
서울특별시,중랑구,추(秋),410
서울특별시,중랑구,탁(卓),178
서울특별시,중랑구,태(太),90
서울특별시,중랑구,팽(彭),10
서울특별시,중랑구,편(片),132
서울특별시,중랑구,표(表),242
서울특별시,중랑구,피(皮),35
서울특별시,중랑구,하(夏),12
서울특별시,중랑구,하(河),1420
서울특별시,중랑구,한(韓),6759
서울특별시,중랑구,함(咸),859
서울특별시,중랑구,허(許),2417
서울특별시,중랑구,현(玄),709
서울특별시,중랑구,형(邢),51
서울특별시,중랑구,호(扈),32
서울특별시,중랑구,호(胡),29
서울특별시,중랑구,홍(洪),4940
서울특별시,중랑구,황(黃),5447
서울특별시,중랑구,황보(皇甫),54
서울특별시,성북구,가(賈),74
서울특별시,성북구,간(簡),32
서울특별시,성북구,갈(葛),20
서울특별시,성북구,감(甘),28
서울특별시,성북구,강(姜),9865
서울특별시,성북구,강(康),775
서울특별시,성북구,견(甄),6
서울특별시,성북구,경(慶),190
서울특별시,성북구,경(景),37
서울특별시,성북구,계(桂),88
서울특별시,성북구,고(高),4318
서울특별시,성북구,공(孔),775
서울특별시,성북구,곽(郭),1755
서울특별시,성북구,구(丘),212
서울특별시,성북구,구(具),1694
서울특별시,성북구,국(鞠),179
서울특별시,성북구,권(權),5941
서울특별시,성북구,금(琴),219
서울특별시,성북구,기(奇),280
서울특별시,성북구,기타,1060
서울특별시,성북구,길(吉),363
서울특별시,성북구,김(金),94623
서울특별시,성북구,나(羅),1646
서울특별시,성북구,남(南),2349
서울특별시,성북구,남궁(南宮),258
서울특별시,성북구,노(盧),2419
서울특별시,성북구,노(魯),620
서울특별시,성북구,단(段),20
서울특별시,성북구,당(唐),6
서울특별시,성북구,도(都),375
서울특별시,성북구,도(陶),14
서울특별시,성북구,동(董),46
서울특별시,성북구,두(杜),65
서울특별시,성북구,라(羅),282
서울특별시,성북구,류(柳),1289
서울특별시,성북구,마(馬),362
서울특별시,성북구,맹(孟),245
서울특별시,성북구,명(明),263
서울특별시,성북구,모(牟),193
서울특별시,성북구,목(睦),89
서울특별시,성북구,문(文),3785
서울특별시,성북구,민(閔),1624
서울특별시,성북구,박(朴),37050
서울특별시,성북구,반(潘),274
서울특별시,성북구,방(房),372
